Area,EXT_hour,Element ID,External ID,PACKT_CI,PACKT_Incl,PACKT_Nocc,PACKT_PMV,PACKT_Tdb,PACKT_Tr,PACKT_Vr,PACKT_W,PACKT_clo,PACKT_met,PACKT_rh,Room Name,Room Number
,14,,50f5b765-056b-410a-adf4-6372ab3b33c1,0.8,,,-0.01,23.4851115,24.4851115,0.1,0.0,0.53,1.294117647,43.7621115,,
,14,,50f5b765-056b-410a-adf4-6372ab3b33c1,0.4,,,-0.06,23.46374,24.46374,0.1,0.0,0.53,1.272084806,43.2068405,,
,14,,50f5b765-056b-410a-adf4-6372ab3b33c1,0.2,,,-0.33,23.4262035,24.4262035,0.1,0.0,0.53,1.153846154,42.869026,,
,14,,50f5b765-056b-410a-adf4-6372ab3b33c1,0.0,,,0.03,23.3779415,24.3779415,0.1,0.0,0.53,1.337837838,42.70224,,
,14,,50f5b765-056b-410a-adf4-6372ab3b33c1,0.0,,,-0.25,23.3356015,24.3356015,0.1,0.0,0.53,1.2,42.5085755,,
,14,,50f5b765-056b-410a-adf4-6372ab3b33c1,0.0,,,-0.07,23.2851135,24.2851135,0.1,0.0,0.53,1.298360656,42.115985,,
,15,,50f5b765-056b-410a-adf4-6372ab3b33c1,0.0,,,-0.36,23.277842,24.277842,0.1,0.0,0.53,1.168831169,40.58678,,
,15,,50f5b765-056b-410a-adf4-6372ab3b33c1,0.2,,,-0.02,23.293332,24.293332,0.1,0.0,0.53,1.32885906,40.0770925,,
,15,,50f5b765-056b-410a-adf4-6372ab3b33c1,0.4,,,-0.35,23.3103135,24.3103135,0.1,0.0,0.53,1.168831169,40.07243,,
,15,,50f5b765-056b-410a-adf4-6372ab3b33c1,0.2,,,-0.04,23.31806,24.31806,0.1,0.0,0.53,1.313069909,40.317419,,
,15,,50f5b765-056b-410a-adf4-6372ab3b33c1,0.4,,,-0.32,23.3284905,24.3284905,0.1,0.0,0.53,1.178181818,40.642726,,
,15,,50f5b765-056b-410a-adf4-6372ab3b33c1,0.6,,,-0.08,23.375577,24.375577,0.1,0.0,0.53,1.281553398,41.0569705,,
,10,,51f6b5a2-e374-4402-820f-10ac6b745bf0,0.8,,,0.7,26.860128,27.860128,0.1,0.0,0.53,1.142313184,42.9681475,,
,10,,51f6b5a2-e374-4402-820f-10ac6b745bf0,0.8,,,0.69,26.8796855,27.8796855,0.1,0.0,0.53,1.104294479,47.720587,,
,10,,51f6b5a2-e374-4402-820f-10ac6b745bf0,0.6,,,0.88,27.13772,28.13772,0.1,0.0,0.53,1.161290323,51.719736,,
,10,,51f6b5a2-e374-4402-820f-10ac6b745bf0,0.6,,,0.92,27.301118,28.301118,0.1,0.0,0.53,1.148325359,52.759128,,
,10,,51f6b5a2-e374-4402-820f-10ac6b745bf0,0.6,,,0.94,27.3620345,28.3620345,0.1,0.0,0.53,1.139240506,53.2736515,,
,10,,51f6b5a2-e374-4402-820f-10ac6b745bf0,0.6,,,0.96,27.528417,28.528417,0.1,0.0,0.53,1.099050204,54.907213,,
,11,,51f6b5a2-e374-4402-820f-10ac6b745bf0,0.6,,,,27.662792,28.662792,0.1,0.0,0.53,0.899100899,54.0008735,,
,11,,51f6b5a2-e374-4402-820f-10ac6b745bf0,0.6,,,1.16,27.7514145,28.7514145,0.1,0.0,0.53,1.258741259,51.7677315,,
,11,,51f6b5a2-e374-4402-820f-10ac6b745bf0,0.6,,,0.99,27.7884775,28.7884775,0.1,0.0,0.53,1.094557616,49.43765,,
,11,,51f6b5a2-e374-4402-820f-10ac6b745bf0,0.6,,,0.87,27.7801735,28.7801735,0.1,0.0,0.53,1.022727273,47.669575,,
,11,,51f6b5a2-e374-4402-820f-10ac6b745bf0,0.6,,,0.95,27.799469,28.799469,0.1,0.0,0.53,1.080108011,46.613002,,
,12,,51f6b5a2-e374-4402-820f-10ac6b745bf0,0.6,,,0.99,27.8020765,28.8020765,0.1,0.0,0.53,1.125,45.6197965,,
,12,,51f6b5a2-e374-4402-820f-10ac6b745bf0,0.6,,,,27.7900565,28.7900565,0.1,0.0,0.53,0.985101855,44.910053,,
,12,,51f6b5a2-e374-4402-820f-10ac6b745bf0,0.6,,,0.96,27.78338,28.78338,0.1,0.0,0.53,1.113172542,44.41408,,
,10,,5334129f-dd5a-4ed0-85a9-197d4d470c96,0.8,,,0.66,26.8796855,27.8796855,0.1,0.0,0.47,1.147959184,47.720587,,
,10,,5334129f-dd5a-4ed0-85a9-197d4d470c96,0.6,,,0.82,27.13772,28.13772,0.1,0.0,0.47,1.174168297,51.719736,,
,10,,5334129f-dd5a-4ed0-85a9-197d4d470c96,0.8,,,0.87,27.301118,28.301118,0.1,0.0,0.47,1.164596273,52.759128,,
,10,,5334129f-dd5a-4ed0-85a9-197d4d470c96,0.8,,,0.81,27.3620345,28.3620345,0.1,0.0,0.47,1.108374384,53.2736515,,
,11,,5334129f-dd5a-4ed0-85a9-197d4d470c96,0.8,,,1.04,27.528417,28.528417,0.1,0.0,0.47,1.244239631,54.907213,,
,11,,5334129f-dd5a-4ed0-85a9-197d4d470c96,0.8,,,1.05,27.662792,28.662792,0.1,0.0,0.47,1.216216216,54.0008735,,
,11,,5334129f-dd5a-4ed0-85a9-197d4d470c96,0.8,,,0.96,27.7514145,28.7514145,0.1,0.0,0.47,1.129621178,51.7677315,,
,11,,5334129f-dd5a-4ed0-85a9-197d4d470c96,0.6,,,1.01,27.7884775,28.7884775,0.1,0.0,0.47,1.182513139,49.43765,,
,11,,5334129f-dd5a-4ed0-85a9-197d4d470c96,0.8,,,1.05,27.7801735,28.7801735,0.1,0.0,0.47,1.227678571,47.669575,,
,11,,5334129f-dd5a-4ed0-85a9-197d4d470c96,0.6,,,0.96,27.799469,28.799469,0.1,0.0,0.47,1.155462185,46.613002,,
,12,,5334129f-dd5a-4ed0-85a9-197d4d470c96,0.8,,,1.01,27.8020765,28.8020765,0.1,0.0,0.47,1.205357143,45.6197965,,
,12,,5334129f-dd5a-4ed0-85a9-197d4d470c96,0.6,,,0.98,27.7900565,28.7900565,0.1,0.0,0.47,1.186481304,44.910053,,
,12,,5334129f-dd5a-4ed0-85a9-197d4d470c96,0.6,,,0.86,27.78338,28.78338,0.1,0.0,0.47,1.089588378,44.41408,,
,10,,55684161-fd5d-48ee-a726-13c06987af0b,0.8,,,1.25,27.5288835,28.5288835,0.1,0.0,0.54,1.245421245,70.733475,,
,10,,55684161-fd5d-48ee-a726-13c06987af0b,0.6,,,1.22,27.6100115,28.6100115,0.1,0.0,0.54,1.183777859,70.52841,,
,10,,55684161-fd5d-48ee-a726-13c06987af0b,0.6,,,1.25,27.6440255,28.6440255,0.1,0.0,0.54,1.204250295,70.599948,,
,10,,55684161-fd5d-48ee-a726-13c06987af0b,0.6,,,1.25,27.6977085,28.6977085,0.1,0.0,0.54,1.180758017,70.68908,,
,10,,55684161-fd5d-48ee-a726-13c06987af0b,0.6,,,1.3,27.76027,28.76027,0.1,0.0,0.54,1.220338983,70.6697505,,
,11,,55684161-fd5d-48ee-a726-13c06987af0b,0.6,,,1.27,27.8280085,28.8280085,0.1,0.0,0.54,1.158301158,70.591093,,
,11,,55684161-fd5d-48ee-a726-13c06987af0b,0.6,,,1.3,27.889349,28.889349,0.1,0.0,0.54,1.178571429,70.48568,,
,11,,55684161-fd5d-48ee-a726-13c06987af0b,0.6,,,1.52,28.510036,29.510036,0.1,0.0,0.54,1.212938005,70.32949,,
,11,,55684161-fd5d-48ee-a726-13c06987af0b,0.6,,,1.69,29.019672,30.019672,0.1,0.0,0.54,1.250965251,70.178795,,
,11,,55684161-fd5d-48ee-a726-13c06987af0b,0.6,,,1.68,29.0774725,30.0774725,0.1,0.0,0.54,1.184990125,70.040862,,
,11,,55684161-fd5d-48ee-a726-13c06987af0b,0.6,,,1.7,29.1511825,30.1511825,0.1,0.0,0.54,1.19205298,69.910873,,
,12,,55684161-fd5d-48ee-a726-13c06987af0b,0.6,,,1.75,29.3285305,30.3285305,0.1,0.0,0.54,1.18226601,69.46336,,
,12,,55684161-fd5d-48ee-a726-13c06987af0b,0.6,,,1.87,29.6266835,30.6266835,0.1,0.0,0.54,1.285714286,69.17887,,
,12,,55684161-fd5d-48ee-a726-13c06987af0b,0.6,,,1.83,29.6266835,30.6266835,0.1,0.0,0.54,1.151385928,69.17887,,
,15,,55c1c820-417e-4f0e-92d4-f2c093782971,1.0,,,1.21,28.090011,29.090011,0.1,0.0,0.53,1.030534351,69.655175,,
,16,,55c1c820-417e-4f0e-92d4-f2c093782971,0.6,,,,28.0731225,29.0731225,0.1,0.0,0.53,0.972062212,68.7818,,
,16,,55c1c820-417e-4f0e-92d4-f2c093782971,0.6,,,1.27,28.2109375,29.2109375,0.1,0.0,0.53,1.108374384,63.28387,,
,16,,55c1c820-417e-4f0e-92d4-f2c093782971,0.6,,,1.33,28.2109375,29.2109375,0.1,0.0,0.53,1.184210526,63.28387,,
,16,,55c1c820-417e-4f0e-92d4-f2c093782971,0.6,,,1.07,28.0235185,29.0235185,0.1,0.0,0.53,1.022727273,58.8519555,,
,16,,55c1c820-417e-4f0e-92d4-f2c093782971,0.6,,,1.04,27.726431,28.726431,0.1,0.0,0.53,1.116877256,54.300635,,
,16,,55c1c820-417e-4f0e-92d4-f2c093782971,0.6,,,0.79,27.4467775,28.4467775,0.1,0.0,0.53,1.034698997,49.694199,,
,17,,55c1c820-417e-4f0e-92d4-f2c093782971,0.6,,,0.62,27.0089245,28.0089245,0.1,0.0,0.53,1.038171141,47.5718915,,
,17,,55c1c820-417e-4f0e-92d4-f2c093782971,0.6,,,0.46,26.6037855,27.6037855,0.1,0.0,0.53,1.034698997,45.395417,,
,17,,55c1c820-417e-4f0e-92d4-f2c093782971,0.6,,,0.29,26.0358885,27.0358885,0.1,0.0,0.53,1.059503425,43.218177,,
,17,,55c1c820-417e-4f0e-92d4-f2c093782971,0.6,,,0.15,25.525642,26.525642,0.1,0.0,0.53,1.081730769,41.916412,,
,17,,55c1c820-417e-4f0e-92d4-f2c093782971,0.2,,,-0.16,25.1132615,26.1132615,0.1,0.0,0.53,1.007736156,41.8860855,,
,17,,55c1c820-417e-4f0e-92d4-f2c093782971,0.6,,,-0.28,24.827171,25.827171,0.1,0.0,0.53,1.001213592,41.8446965,,
,9,,56a79a10-89bb-4d9d-a402-d35320c19a78,0.8,,,1.08,27.4547765,28.4547765,0.1,0.0,0.53,1.257142857,52.0445535,,
,10,,56a79a10-89bb-4d9d-a402-d35320c19a78,0.6,,,1.09,27.5348335,28.5348335,0.1,0.0,0.53,1.259475219,50.6411765,,
,10,,56a79a10-89bb-4d9d-a402-d35320c19a78,0.8,,,1.2,27.7656195,28.7656195,0.1,0.0,0.53,1.265175719,54.8231605,,
,10,,56a79a10-89bb-4d9d-a402-d35320c19a78,0.6,,,1.3,28.240177,29.240177,0.1,0.0,0.53,1.176470588,59.407175,,
,10,,56a79a10-89bb-4d9d-a402-d35320c19a78,0.6,,,1.46,28.67268,29.67268,0.1,0.0,0.53,1.161290323,62.4247935,,
,10,,56a79a10-89bb-4d9d-a402-d35320c19a78,0.8,,,1.6,29.0499925,30.0499925,0.1,0.0,0.53,1.176470588,63.7343785,,
,11,,56a79a10-89bb-4d9d-a402-d35320c19a78,0.8,,,1.68,29.370588,30.370588,0.1,0.0,0.53,1.113402062,64.3553875,,
,11,,56a79a10-89bb-4d9d-a402-d35320c19a78,0.6,,,1.77,29.4904995,30.4904995,0.1,0.0,0.53,1.293413174,61.762993,,
,11,,56a79a10-89bb-4d9d-a402-d35320c19a78,0.6,,,1.62,29.443167,30.443167,0.1,0.0,0.53,1.066666667,58.2684835,,
,11,,56a79a10-89bb-4d9d-a402-d35320c19a78,0.6,,,1.63,29.3790995,30.3790995,0.1,0.0,0.53,1.204013378,54.0525415,,
,11,,56a79a10-89bb-4d9d-a402-d35320c19a78,0.6,,,1.6,29.3078345,30.3078345,0.1,0.0,0.53,1.261146497,50.619343,,
,11,,56a79a10-89bb-4d9d-a402-d35320c19a78,0.6,,,1.55,29.2299765,30.2299765,0.1,0.0,0.53,1.24567474,48.288492,,
,12,,56a79a10-89bb-4d9d-a402-d35320c19a78,0.6,,,1.49,29.1810815,30.1810815,0.1,0.0,0.53,1.184210526,46.6699865,,
,12,,56a79a10-89bb-4d9d-a402-d35320c19a78,0.6,,,1.43,29.1331435,30.1331435,0.1,0.0,0.53,1.132867133,45.471981,,
,15,,5852ace1-99b3-4670-ba70-c5e0ed095fe9,0.8,,,-0.01,23.5558815,24.5558815,0.1,0.0,0.54,1.277419355,43.578837,,
,15,,5852ace1-99b3-4670-ba70-c5e0ed095fe9,0.4,,,0.04,23.5558815,24.5558815,0.1,0.0,0.54,1.304820587,43.578837,,
,16,,5852ace1-99b3-4670-ba70-c5e0ed095fe9,0.6,,,-0.03,23.3766045,24.3766045,0.1,0.0,0.54,1.288413819,44.810432,,
,16,,5852ace1-99b3-4670-ba70-c5e0ed095fe9,0.4,,,0.02,23.3766045,24.3766045,0.1,0.0,0.54,1.314217443,44.810432,,
,16,,5852ace1-99b3-4670-ba70-c5e0ed095fe9,0.4,,,-0.07,23.263182,24.263182,0.1,0.0,0.54,1.282549553,44.113678,,
,16,,5852ace1-99b3-4670-ba70-c5e0ed095fe9,0.2,,,-0.2,23.0671825,24.0671825,0.1,0.0,0.54,1.249732963,43.221611,,
,16,,5852ace1-99b3-4670-ba70-c5e0ed095fe9,0.6,,,0.03,23.339599,24.339599,0.1,0.0,0.54,1.319648094,47.712273,,
,16,,5852ace1-99b3-4670-ba70-c5e0ed095fe9,0.6,,,0.24,23.9404755,24.9404755,0.1,0.0,0.54,1.32894139,53.141155,,
,17,,5852ace1-99b3-4670-ba70-c5e0ed095fe9,0.8,,,0.31,24.400045,25.400045,0.1,0.0,0.54,1.288120665,55.978343,,
,17,,5852ace1-99b3-4670-ba70-c5e0ed095fe9,0.8,,,0.5,24.84138,25.84138,0.1,0.0,0.54,1.323946622,57.713263,,
,17,,5852ace1-99b3-4670-ba70-c5e0ed095fe9,1.0,,,0.63,25.569615,26.569615,0.1,0.0,0.54,1.249732963,62.997,,
,17,,5852ace1-99b3-4670-ba70-c5e0ed095fe9,1.0,,,0.95,26.428159,27.428159,0.1,0.0,0.54,1.301446051,65.27438,,
,17,,5852ace1-99b3-4670-ba70-c5e0ed095fe9,0.8,,,1.13,27.181061,28.181061,0.1,0.0,0.54,1.26227209,65.850017,,
,17,,5852ace1-99b3-4670-ba70-c5e0ed095fe9,0.8,,,1.34,27.8173245,28.8173245,0.1,0.0,0.54,1.302729529,66.0497055,,
,13,,5a6638be-4896-433c-ba67-22403f68a751,0.8,,,1.04,27.7746375,28.7746375,0.1,0.0,0.54,1.15270936,47.0781215,,
,13,,5a6638be-4896-433c-ba67-22403f68a751,0.8,,,1.02,27.8747355,28.8747355,0.1,0.0,0.54,1.104294479,47.657532,,
,14,,5a6638be-4896-433c-ba67-22403f68a751,0.6,,,1.12,27.97454,28.97454,0.1,0.0,0.54,1.156697973,48.07842,,
,14,,5a6638be-4896-433c-ba67-22403f68a751,0.6,,,1.26,28.0028415,29.0028415,0.1,0.0,0.54,1.328413284,46.957111,,
,14,,5a6638be-4896-433c-ba67-22403f68a751,0.6,,,1.05,27.866992,28.866992,0.1,0.0,0.54,1.146496815,45.1805235,,
,14,,5a6638be-4896-433c-ba67-22403f68a751,0.6,,,0.95,27.72935,28.72935,0.1,0.0,0.54,1.106906339,43.8905185,,
,14,,5a6638be-4896-433c-ba67-22403f68a751,0.6,,,1.06,27.707306,28.707306,0.1,0.0,0.54,1.2,45.806767,,
,14,,5a6638be-4896-433c-ba67-22403f68a751,0.6,,,1.06,27.770464,28.770464,0.1,0.0,0.54,1.172383847,46.756415,,
,15,,5a6638be-4896-433c-ba67-22403f68a751,0.6,,,1.77,28.023698,29.023698,0.1,0.0,0.54,2.061482821,45.7762485,,
,15,,5a6638be-4896-433c-ba67-22403f68a751,0.6,,,1.14,28.113369,29.113369,0.1,0.0,0.54,1.165048544,45.5043475,,
,15,,5a6638be-4896-433c-ba67-22403f68a751,0.6,,,1.26,28.204235,29.204235,0.1,0.0,0.54,1.272984441,45.3841835,,
,15,,5a6638be-4896-433c-ba67-22403f68a751,0.8,,,1.18,28.272461,29.272461,0.1,0.0,0.54,1.15270936,45.0188215,,
,15,,5a6638be-4896-433c-ba67-22403f68a751,0.6,,,1.2,28.3293605,29.3293605,0.1,0.0,0.54,1.15755627,44.78104,,
,10,,5adf7645-2757-4556-9d81-61e12e9391dc,0.6,,,-0.38,22.2644655,23.2644655,0.1,0.0,0.53,1.272624434,45.1826865,,
,10,,5adf7645-2757-4556-9d81-61e12e9391dc,0.4,,,-0.34,22.6675625,23.6675625,0.1,0.0,0.53,1.24118909,44.9601495,,
,10,,5adf7645-2757-4556-9d81-61e12e9391dc,0.6,,,-0.22,22.9281645,23.9281645,0.1,0.0,0.53,1.267962806,43.517189,,
,10,,5adf7645-2757-4556-9d81-61e12e9391dc,0.6,,,-0.05,22.9369985,23.9369985,0.1,0.0,0.53,1.355050643,42.8247125,,
,11,,5adf7645-2757-4556-9d81-61e12e9391dc,0.6,,,-0.39,22.942643,23.942643,0.1,0.0,0.53,1.189903846,42.317398,,
,11,,5adf7645-2757-4556-9d81-61e12e9391dc,0.4,,,-0.25,22.951154,23.951154,0.1,0.0,0.53,1.245797904,44.1805065,,
,11,,5adf7645-2757-4556-9d81-61e12e9391dc,0.4,,,-0.17,22.9961125,23.9961125,0.1,0.0,0.53,1.276143212,45.43308,,
,11,,5adf7645-2757-4556-9d81-61e12e9391dc,0.4,,,-0.31,23.016194,24.016194,0.1,0.0,0.53,1.206110962,45.391321,,
,11,,5adf7645-2757-4556-9d81-61e12e9391dc,0.2,,,-0.47,23.069368,24.069368,0.1,0.0,0.53,1.137001684,45.0285435,,
,11,,5adf7645-2757-4556-9d81-61e12e9391dc,0.2,,,-0.21,23.098596,24.098596,0.1,0.0,0.53,1.243666513,44.7179175,,
,12,,5adf7645-2757-4556-9d81-61e12e9391dc,0.2,,,-0.39,23.120313,24.120313,0.1,0.0,0.53,1.164431898,44.396858,,
,12,,5adf7645-2757-4556-9d81-61e12e9391dc,0.0,,,-0.25,23.055933,24.055933,0.1,0.0,0.53,1.231864221,44.494665,,
,18,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.6,,,0.2,24.6818655,25.6818655,0.1,0.0,0.53,1.089258699,82.3635255,,
,18,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.4,,,0.26,24.8221505,25.8221505,0.1,0.0,0.53,1.094224924,81.98381,,
,18,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.4,,,0.33,24.8221505,25.8221505,0.1,0.0,0.53,1.132075472,81.98381,,
,19,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.2,,,0.54,24.737808,25.737808,0.1,0.0,0.53,1.273584906,82.21425,,
,19,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.0,,,0.3,24.715447,25.715447,0.1,0.0,0.53,1.132075472,82.223255,,
,19,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.0,,,0.38,24.6867475,25.6867475,0.1,0.0,0.53,1.180327869,82.2831,,
,19,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.0,,,0.18,24.638955,25.638955,0.1,0.0,0.53,1.084337349,82.445712,,
,19,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.2,,,0.18,24.5915415,25.5915415,0.1,0.0,0.53,1.090909091,82.62342,,
,20,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.0,,,0.3,24.555559,25.555559,0.1,0.0,0.53,1.160220994,82.7698275,,
,20,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.0,,,0.18,24.5187035,25.5187035,0.1,0.0,0.53,1.104294479,82.92965,,
,20,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.0,,,0.4,24.4838705,25.4838705,0.1,0.0,0.53,1.228070175,83.096,,
,20,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.4,,,0.14,24.43042,25.43042,0.1,0.0,0.53,1.095505618,83.429714,,
,20,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.4,,,0.34,24.4163055,25.4163055,0.1,0.0,0.53,1.2,83.488893,,
,21,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.4,,,0.06,24.4002055,25.4002055,0.1,0.0,0.53,1.065989848,83.587595,,
,21,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.0,,,0.14,24.393652,25.393652,0.1,0.0,0.53,1.100917431,83.622015,,
,21,,5b3ad15d-c18f-4d3f-90b5-529ef7902655,0.2,,,0.34,24.393652,25.393652,0.1,0.0,0.53,1.206030151,83.622015,,
,14,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.4,,,-0.82,20.8959095,21.8959095,0.1,0.0,0.54,1.18226601,75.94809,,
,15,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.6,,,-0.12,20.891738,21.891738,0.1,0.0,0.88,1.180327869,76.0040575,,
,15,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.6,,,0.04,20.8974235,21.8974235,0.1,0.0,0.88,1.258741259,76.02973,,
,15,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.6,,,-0.14,20.908247,21.908247,0.1,0.0,0.88,1.168831169,76.0356525,,
,15,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.6,,,0.05,20.9226505,21.9226505,0.1,0.0,0.88,1.262841393,76.034065,,
,15,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.6,,,0.02,20.9415225,21.9415225,0.1,0.0,0.88,1.24659906,76.0182425,,
,15,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.6,,,0.06,20.964017,21.964017,0.1,0.0,0.88,1.262841393,75.9915825,,
,16,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.6,,,-0.11,20.985874,21.985874,0.1,0.0,0.88,1.172638436,75.95129,,
,16,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.8,,,0.04,21.029267,22.029267,0.1,0.0,0.88,1.24260355,75.851663,,
,16,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.6,,,-0.11,21.0489685,22.0489685,0.1,0.0,0.88,1.165048544,75.79658,,
,16,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.4,,,0.08,21.06538,22.06538,0.1,0.0,0.88,1.262841393,75.7401175,,
,16,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.4,,,-0.06,21.0794365,22.0794365,0.1,0.0,0.88,1.188118812,75.68669,,
,17,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.4,,,-0.08,21.0944175,22.0944175,0.1,0.0,0.88,1.172638436,75.626407,,
,17,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.4,,,0.03,21.108265,22.108265,0.1,0.0,0.88,1.230769231,75.567075,,
,17,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.4,,,0.13,21.12113,22.12113,0.1,0.0,0.88,1.288014311,75.509745,,
,17,,5c168288-cf4f-4ae2-8bf5-4aab2dc680b6,0.4,,,-0.11,21.13293,22.13293,0.1,0.0,0.88,1.153846154,75.45318,,
,15,,5c651618-767b-4f12-8910-f943435c0062,0.6,,,-0.98,20.1969795,21.1969795,0.1,0.0,0.54,1.222222222,65.519717,,
,15,,5c651618-767b-4f12-8910-f943435c0062,0.6,,,-0.64,20.198182,21.198182,0.1,0.0,0.54,1.351351351,65.521533,,
,15,,5c651618-767b-4f12-8910-f943435c0062,0.4,,,-1.01,20.1994105,21.1994105,0.1,0.0,0.54,1.210121012,65.52145,,
,15,,5c651618-767b-4f12-8910-f943435c0062,0.6,,,-0.65,20.200666,21.200666,0.1,0.0,0.54,1.346801347,65.52296,,
,15,,5c651618-767b-4f12-8910-f943435c0062,0.6,,,-0.75,20.201951,21.201951,0.1,0.0,0.54,1.307189542,65.526185,,
,16,,5c651618-767b-4f12-8910-f943435c0062,0.4,,,-0.92,20.2032495,21.2032495,0.1,0.0,0.54,1.242937853,65.526888,,
,16,,5c651618-767b-4f12-8910-f943435c0062,0.6,,,-0.9,20.209301,21.209301,0.1,0.0,0.54,1.247165533,65.5238575,,
,17,,5c651618-767b-4f12-8910-f943435c0062,0.6,,,-0.88,20.210438,21.210438,0.1,0.0,0.54,1.25646711,65.52191,,
,17,,5c651618-767b-4f12-8910-f943435c0062,0.6,,,-0.72,20.2115905,21.2115905,0.1,0.0,0.54,1.315789474,65.52078,,
,17,,5c651618-767b-4f12-8910-f943435c0062,0.4,,,-0.91,20.2126845,21.2126845,0.1,0.0,0.54,1.242937853,65.517213,,
,14,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.0,,,-0.35,20.891752,21.891752,0.1,0.0,0.54,1.380191693,74.956155,,
,15,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.8,,,-0.36,20.8998965,21.8998965,0.1,0.0,0.54,1.375796178,74.889788,,
,15,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.6,,,-0.19,20.948778,21.948778,0.1,0.0,0.54,1.458670989,74.67997,,
,15,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.6,,,0.04,20.9742225,21.9742225,0.1,0.0,0.54,1.594936709,74.547922,,
,15,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.6,,,-0.2,20.9981175,21.9981175,0.1,0.0,0.54,1.444816054,74.41894,,
,15,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.6,,,-0.07,21.022116,22.022116,0.1,0.0,0.54,1.519480519,74.30089,,
,16,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.6,,,-0.25,21.0458805,22.0458805,0.1,0.0,0.54,1.411764706,74.18762,,
,16,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.8,,,-0.09,21.069071,22.069071,0.1,0.0,0.54,1.5,74.0753025,,
,16,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.6,,,-0.09,21.0913135,22.0913135,0.1,0.0,0.54,1.495207668,73.968985,,
,16,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.6,,,-0.25,21.114461,22.114461,0.1,0.0,0.54,1.402597403,73.868145,,
,16,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.2,,,-0.03,21.1370985,22.1370985,0.1,0.0,0.54,1.529411765,73.7772,,
,16,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.4,,,-0.05,21.158826,22.158826,0.1,0.0,0.54,1.509677419,73.699315,,
,17,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.2,,,-0.25,21.18066,22.18066,0.1,0.0,0.54,1.393548387,73.627328,,
,17,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.6,,,-0.08,21.202031,22.202031,0.1,0.0,0.54,1.485714286,73.55943,,
,17,,5c7f09d3-0a43-4ae9-bb11-6cc7e20de826,0.4,,,-0.17,21.222525,22.222525,0.1,0.0,0.54,1.435215947,73.493993,,
,13,,5ced03ac-8a8d-4b1f-af7d-85bfe16bad38,1.0,,,-0.6,21.0237815,22.0237815,0.1,0.0,0.53,1.32,47.461177,,
,13,,5ced03ac-8a8d-4b1f-af7d-85bfe16bad38,0.4,,,-0.88,20.981444,21.981444,0.1,0.0,0.53,1.217391304,47.334286,,
,13,,5ced03ac-8a8d-4b1f-af7d-85bfe16bad38,0.4,,,-0.75,21.1423205,22.1423205,0.1,0.0,0.53,1.24137931,49.412895,,
